CID	Problem	Solution	Image URL	Image Summary
28490	ಮಳೆಗಾಲ ಸಮಯದಲ್ಲಿ ರೈತರು ತಮ್ಮ ರಾಶಿಯ ಧಾನ್ಯಗಳನ್ನು ಗೋಣಿ ಚೀಲದಲ್ಲಿ ತುಂಬಲು ಆಳುಗಳ ಕೊರತೆಯಿಂದ ಕಷ್ಟಕರವಾಗುತ್ತಿತ್ತು	"1 take old iron plate
 2 cut iron plates in rectangle shape and weld. As a base
 3 weld another rectangle iron plates perpendicular to base iron plate
 4 world the iron play rods to the horizontal iron plate 
 5 make iron rectangle box it is used for crane piling 
 6 weld the hooks to the whole the bag
 7 XD wheels to the model to moving purpose"	https://drive.google.com/uc?export=download&id=1sTeD4QT-rPEaigk0q9mbnev81QMbjbtf	• Shows a student-made prototype of a grain-loading trolley. • The device consists of a plastic container mounted on a metal frame with wheels and handles. • Appears to be a student-made POC using repurposed materials. • The students are demonstrating how the trolley can be used to hold or transport bags/grain. • The image supports the solution by showing a physical mechanism designed to assist with manual labor during grain collection.
30301	ಪ್ರಕೃತಿ ವಿಕೋಪದ ಸಂದರ್ಭದಲ್ಲಿ ತನ್ನನ್ನು ರಕ್ಷಿಸಿಕೊಳ್ಳುವ ಒಂದು ದಾರಿಯಾಗಿದೆ ತೇಲುವ ಮನೆ. ಇದು ಆಧುನಿಕ ತಂತ್ರಜ್ಞಾನವನ್ನು ಬಳಸಿ ನಿರ್ಮಿಸಲಾಗುವ ವಾಸಸ್ಥಳವಾಗಿದೆ.	"ನಿರ್ಮಾಣ ರೀತಿ
 ತೇಲುವ ಮನೆಯು ಪಂಚಾಂಗ ರಹಿತವಾಗಿರುತ್ತದೆ. ಸಾಮರ್ಥ್ಯವಿರುವ ವಸ್ತುವಿನಿಂದ ನಿರ್ಮಿಸಲಾಗುತ್ತದೆ.
 ವಿಧಗಳು 
 1ತಾತ್ಕಾಲಿಕ ತೇಲುವ ಮನೆ
 2 ಶಾಶ್ವತ ತೇಲುವ ಮನೆ
 ಪ್ರಯೋಜನಗಳು
 1ವೇಗದ ನಿರ್ಮಾಣ 
 2 ಅರಣ್ಯ ನಾಶ ಕಡಿತ 
 3 ಭೂಕಂಪನ ಪ್ರತಿರೋಧ 
 4 ಪರಿಸರ ವ್ಯವಸ್ಥೆಯಲ್ಲಿ ಸಹಕಾರಿ
 5ಸುಲಭ ಸಾರಿಗೆ
 6ಆಕರ್ಷಕ
 7ಕಡಿಮೆ ಖರ್ಚು
 ದುಷ್ಪರಿಣಾಮಗಳು
 1ಹೆಚ್ಚಿನ ನಿರ್ವಹಣೆ ಅಗತ್ಯ
 2 ಹೆಚ್ಚಿನ ಅಪಾಯದಲ್ಲಿ ಜಲಮಾಲಿನ್
 3 ನುರಿತ ಕಾರ್ಮಿಕರ ಅವಶ್ಯಕತೆ
 4 ಹವಾಮಾನ ಬದಲಾವಣೆ 
 5 ಕಡಿಮೆ ಜೀವಿತಾವಧಿ
 
 ಒಟ್ಟಿನಲ್ಲಿ ತೇಲುವ ಕಟ್ಟಡಕ್ಕೆ ಹೆಚ್ಚಿನ ವೈವಿಧ್ಯಮಯ ಕಚ್ಚಾ ಸಾಮಗ್ರಿಗಳು ಮತ್ತು ಸುಧಾರಿತ ನಿರ್ಮಾಣ ತಂತ್ರಗಳ ಅಗತ್ಯವಿರುತ್ತದೆ, ಹೆಚ್ಚಿನ ತಂತ್ರಜ್ಞಾನದ ಯಂತ್ರೋಪಕರಣಗಳ ಅಗತ್ಯವಿರುತ್ತದೆ, ಅದು ದುಬಾರಿಯಾಗಿದೆ. ಇದಕ್ಕೆ ನುರಿತ ಕಾರ್ಮಿಕರ ಅಗತ್ಯವಿರುತ್ತದೆ, ಇದು ಹೆಚ್ಚು ದುಬಾರಿಯಾಗಿದೆ ಮತ್ತು ಇಡೀ ವ್ಯವಸ್ಥೆಯು ಸಮಾಜಕ್ಕೆ ಹೊಸದಾಗಿರುವ ಕಾರಣ, ಹೆಚ್ಚಿನ ಬೇಡಿಕೆ ಇರಬಹುದು."	https://drive.google.com/uc?export=download&id=1h9qAUAxrS2csXC2Jd51JD8iVWN9nOUgp	- The image shows a student-made physical model (prototype) of a two-story school building placed on a blue tray, with three students standing behind it. - The prototype appears to be constructed from cardboard or foam board. - The students are presenting their concept of a 'floating house' or structure designed for disaster resilience. - The image provides a basic visual representation of the proposed building structure, though it does not explicitly demonstrate the 'floating' mechanism or technical features mentioned in the solution.
36500	ಗ್ರಾಮೀಣ ಪ್ರದೇಶದಲ್ಲಿ ಕೃಷಿ ಆಧಾರಿತ ಬೇಸಾಯ ನಮ್ಮದಾಗಿದ್ದು ಇಲ್ಲಿ ಬಹುತೇಕ ಬೋರೆಲ್ ಗಳನ್ನು ಕೊರೆದಿದ್ದೇವೆ ಬೋರ್ವೆಲ್ ಮೋಟಾರ್ ಕೆಟ್ಟಾಗ ಅದನ್ನು ಹೊರ ತೆಗೆಯಲು ಮೊದಲು ಜನರನ್ನ ಅವಲಂಬಿಸಿದ್ದಿವಿ ಇದು ಜನರಿಗೆ ಹೊರೆಯಾಗುತ್ತಿತ್ತು ನಂತರ ವಿದ್ಯುತ್ ಆಧಾರಿತ ಯಾಂತ್ರಿಕ ಮಷೀನ್ ತಯಾರಿಸಿದ್ದೀವಿ. ಇದು ಕರೆಂಟ್ ಇಲ್ಲದೆ ಇರುವಾಗ ಕಾರ್ಯನಿರ್ವಹಿಸುತ್ತಿರಲಿಲ್ಲ ಆದ್ದರಿಂದ ನಾವು ಸೈಕಲ್ ಮೋಟಾರ್ ಇಂಜಿನ್ ಆಧಾರಿತ ಬೋರ್ ಮೋಟಾರ್ ಮೇಲೆ ಕೆತ್ತುವ ಸಾಧನವನ್ನು ತಯಾರಿಸಿದ್ದೇವೆ ಇದಕ್ಕೆ ಯಾವುದೇ ವಿದ್ಯುತ್ತಿನ ಅವಶ್ಯಕತೆ ಇಲ್ಲ ನಮಗೆ ಯಾವಾಗ ಬೇಕಾದಾಗ ಮೋಟಾರ್ ಇಂಜಿನ್ ಸ್ಟಾರ್ಟ್ ಮಾಡಿ ಬೋರ್ ಮೋಟಾರ್ ಮೇಲೆ ಎತ್ತಬಹುದು	ಸಾಮಾನ್ಯವಾಗಿ ಕೃಷಿಗೆ ನೀರಾವರಿ ಅತಿ ಅವಶ್ಯಕವಾಗಿದೆ ಆದರೆ ನೀರಾವರಿಯಲ್ಲಿ ಬೋರ್ವೆಲ್ನಿಂದ ನೀರನ್ನು ಮೇಲೆ ಕೆತ್ತುವುದು ಅನಿವಾರ್ಯವಾಗಿದೆ ಇಂಥ ಸಂದರ್ಭದಲ್ಲಿ ನಾವು ಬರವಣಿಗೆ ವಿದ್ಯುತ್ ಮೋಟಾರನ್ನು ಅಳವಡಿಸಬೇಕಾಗುತ್ತದೆ ಆ ವಿದ್ಯುತ್ ಮೋಟಾರ್ ಕೆಟ್ಟಾಗ ಅದನ್ನು ಹೊರ ತೆಗೆಯಬೇಕಾಗುತ್ತದೆ ಹೊರ ತೆಗೆಯಲು ಅನೇಕ ಸಾಧನಗಳಿದ್ದರೂ ಅದು ನಿರ್ದಿಷ್ಟ ಸಮಯಕ್ಕೆ ಮಾತ್ರ ಬಳಸಬಹುದಾಗಿದೆ ಆದ್ದರಿಂದ ನಾವು ತಯಾರಿಸಿದ ಈ ಒಂದು ಸಾಧನ ಒಂದು ಚಿಕ್ಕ ಮೋಟರ್ ಸೈಕಲ್ ನ ಇಂಜಿನ ವಾಗಿದ್ದು ಇದನ್ನು ಮೂರು ಕಬ್ಬಿಣದ ಕಂಬಗಳನ್ನು ನಿಲ್ಲುವ ಹಾಗೆ ಮಾಡಿ ಅದಕ್ಕೆ ಜೋಡಿಸಲಾಗಿದೆ ಸೈಕಲ್ ಮೋಟಾರ್ ನ ಇಂಜಿನ್ ಸ್ಟಾರ್ಟ್ ಮಾಡಿದಾಗ ಬೆಲ್ಟ್ ನ ಸಹಾಯದಿಂದ ನಾವು ಮೊಟರನ್ನು ಮೇಲಕ್ಕೆ ಎತ್ತಬಹುದು ಮತ್ತು ಅತಿ ಕಡಿಮೆ ಇಂಧನದಲ್ಲಿ ನಾವು ಮೋಟಾರನ್ನ ಮೇಲೆ ಕೆತ್ತಬಹುದು ಮತ್ತು ಯಾವುದೇ ಸಮಯದಲ್ಲಿ ಮೇಲೆ ಕೆತ್ತಬಹುದು ಇದಕ್ಕೆ ವಿದ್ಯುತ್ ಅಥವಾ ಜಾಸ್ತಿ ಜನರ ಅವಶ್ಯಕತೆ ಇರುವುದಿಲ್ಲ ಆದ್ದರಿಂದ ಇದು ಸಮಾಜಕ್ಕೆ ಅತ್ಯಂತ ಉತ್ತಮ ಸಾಧನವಾಗಿದೆ	https://drive.google.com/uc?export=download&id=1tNVufMMHhTGCH7vC8Pv_JX0YLJV-zOX9	• Shows a physical prototype of a tripod-based lifting mechanism for borewell motors. • Appears to be a student-made proof-of-concept (POC) fabricated using metal pipes and a small engine. • Conveys the functionality of the device by demonstrating it lifting a weighted bag, simulating the extraction of a borewell motor. • Strongly supports the stated solution by visually confirming the mechanical design, the use of a pulley system, and the engine-powered operation without the need for electricity.
36574	ಡ್ರೈವರ್ ನ ನಿರ್ಲಕ್ಷಕ್ಕೆ ಒಳಗಾಗಿ ಅಪಘಾತಗಳು ಸಂಭವಿಸುತ್ತಿದ್ದವು.	ಈ ಸಾಧನವನ್ನು ತಯಾರಿಸಲು ರೇನ್ ಡ್ರಾಪ್ ಸೆನ್ಸಾರ್ ಮತ್ತು ಸರ್ವ ಮೋಟಾರ್ ಆರ್ಡಿನೋ ಬೋರ್ಡ್ ಹಾಗೂ ಬ್ರೆಡ್ ಬೋರ್ಡ್ ಬಳಸಿಕೊಂಡು ನಾವು ಸ್ವಯಂ ಚಾಲಿತ ವೈಪರನ್ನು ನಿರ್ಮಿಸಿದ್ದೇವೆ. ಇದು ಯಾವುದೇ ಸಮಯದಲ್ಲಿ ಮಳೆ ಅಥವಾ ಮಂಜು ಬಂದಾಗ ಯಾವುದೇ ರೀತಿಯ ನಿರ್ವಹಣೆಯ ಅವಶ್ಯಕತೆ ಇಲ್ಲದೆ ಸ್ವಯಂ ಚಾಲಿತವಾಗಿ ಕಾರ್ಯವನ್ನು ಪ್ರಾರಂಭಿಸುತ್ತದೆ ಹಾಗೂ ಮಂಜು ಮತ್ತು ಮಳೆ ನಿಂತಾಗ ಕಾರ್ಯವನ್ನು ಸ್ಥಗಿತಗೊಳಿಸುತ್ತದೆ.	https://drive.google.com/uc?export=download&id=1uGxzf0rj2-IKLRx6ONSk8_Ontb3EJ4cR	- Shows a working POC prototype of an automated wiper system mounted on a toy vehicle. - The setup includes an Arduino Uno, a breadboard, a servo motor, and an FC-37 rain sensor. - The student is demonstrating the integration of electronic components to trigger a mechanical wiper action based on sensor input. - The image clearly supports the stated solution by showing the functional assembly of the mentioned components.
38690	ವಯಸ್ಸಾದ ದುರ್ಬಲ ಅಥವಾ ಅಂಗವಿಕಲ ರಿಗೆ ಅಥವಾ ಹೆಚ್ಚು ಸಮಯ ಹೊರಗೆ ಕೆಲಸ ಮಾಡುವವರಿಗೆ ಮನೆ ಸ್ವಚ್ಛಗೊಳಿಸಲು ಸಮಯ ಇರುವುದಿಲ್ಲ	"ಕಸ ಇರುವ ಪ್ರದೇಶಕ್ಕೆ ವ್ಯಾಕ್ಯೂಂ ಕ್ಲೀನರ್ ಪೈಪನ್ನು
 ಅಳವಡಿಸಿದಾಗ ಕಸವನ್ನು ಒಳಗಡೆ ಎಳೆದುಕೊಳ್ಳುತ್ತದೆ."	https://drive.google.com/uc?export=download&id=1bNCJgV8VrEfI1CZZx8_mnCuEIOj89GRg	• The image shows a student-made prototype of a handheld vacuum cleaner using a plastic bottle and a flexible hose. • It is a student-made proof-of-concept (POC) using recycled materials. • The student is demonstrating the device's ability to pick up small paper scraps from a table surface. • The image effectively illustrates the functional mechanism of the proposed solution for cleaning small debris.
40862	ನಮ್ಮ ಸುತ್ತ ಮುತ್ತ ಹಲವಾರು ಜನರು ಭಾರವಾದ ವಸ್ತುಗಳನ್ನು ಹೊತ್ತುಕೊಂಡು ಹೋಗುವುದನ್ನು ನಾವು ನೋಡಿದಾಗ ಅದಕ್ಕೆ ಸರಳ ಉಪಾಯ ಕಂಡು ಹಿಡಿಯಬೇಕೆಂದು ಅನಿಸಿತು ಅದರ ಫಲವೇ ಜಗ್ಗುವ ಗಾಡಿ	ದಿನನಿತ್ಯ ನಮ್ಮ ಶಾಲೆಯಲ್ಲಿ ಮಧ್ಯಾಹ್ನದ ಬಿಸಿ ಊಟ ಮತ್ತು ಬಾಳಿಯನ್ನು ನೀಡುವಾಗ ನಮ್ಮ ಶಾಲೆಯಲ್ಲಿ ಇರತಕ್ಕಂತಹ ವ್ಯಕ್ತಿಗಳು ಅವುಗಳ ಎತ್ತುವುದನ್ನೇ ನೋಡಿದ್ದೇವೆ ಅದೇ ರೀತಿ ಹೊಲಗಳಲ್ಲಿ ಬಹಳಷ್ಟು ಜನರು ವ್ಯವಸಾಯದ ವಸ್ತುಗಳನ್ನು ತರುವುದನ್ನು ನೋಡಿದ್ದೇವೆ ಇದರಿಂದ ನಾವು ಚಿಕ್ಕ ಗಾಡಿಯನ್ನು ತಯಾರಿಸಿ ಅದರ ಮೇಲೆ ಯಾವ ಬೇಕಾದ ವಸ್ತುಗಳನ್ನು ಒಂದು ಸ್ಥಳದಿಂದ ಇನ್ನೊಂದು ಸ್ಥಳಕ್ಕೆ ತೆಗೆದುಕೊಂಡು ಈಸಿಯಾಗಿ ಹೋಗಬಹುದು	https://drive.google.com/uc?export=download&id=1J-W76j7gAXaLN_LoGDWW1sdUo9l1iYSU	• The image shows a student-made prototype of a two-wheeled handcart (trolley) being operated by two students in a school setting. • The device appears to be a student-constructed POC, utilizing repurposed bicycle wheels and a metal frame to carry plastic crates. • The students are demonstrating the functionality of the cart for transporting heavy loads, directly addressing their goal of reducing manual labor for tasks like carrying school meals or agricultural goods. • The image strongly supports the proposed solution by showing a practical, functional application of the innovation in a real-world environment.
41019	ಸರ್ಕಾರಕ್ಕೆ ಆರ್ಥಿಕ ಹೊರೆ ಗೇಟ್ ಮನ್ ಗಳ ಅಜಾಗರುಕತೆಯಿಂದ ವಾಹನಗಳ ಅಪಘಾತ ಉಂಟಾಗುತ್ತಿದ್ದವು ಹಗಲು ರಾತ್ರಿ ಎಲ್ಲ ಸಮಯದಲ್ಲೂ ಕಾರ್ಯನಿರ್ವಹಣೆ	"ಸ್ವಯಂ ಚಾಲಿತ ರೈಲ್ವೆ ಗೇಟ್ ಅನ್ನು ತಯಾರಿಸಲು ಬಳಸಿದ ಉಪಕರಣಗಳು I R ಸೆನ್ಸರ್ ಸರ್ವೋಮೋಟರ್ ಆರ್ಡಿನೋ ಬೋರ್ಡ್ ಬಜರ್ ಮುಂತಾದವುಗಳು
  ಸ್ವಯಂ ಚಾಲಿತ ರೈಲ್ವೆ ಗೇಟ್ ಇದು ಸ್ವಯಂ ಚಾಲಿತವಾಗಿ ಗೇಟ್ ಹಾಕುವುದು ಮತ್ತು ಹೇಗೆಂದರೆ ನಾವು ರೈಲ್ವೆ ಗೇಟ್ನಿಂದ ಸ್ವಲ್ಪ ದೂರದಲ್ಲಿ ಅಳವಡಿಸಿದ್ದೇವೆ ಅದು ಅಲ್ಲಿ ರೈಲು ಬಂದ ತಕ್ಷಣ ಸೆನ್ಸರ್ ಸೆನ್ಸ್ ಮಾಡಿ ಅದು ರೈಲ್ವೆ ಗೇಟ್ ಹಾಕುವಂತೆ ಮಾಡುತ್ತದೆ ನಂತರ ರೈಲು ಸಂಪೂರ್ಣವಾಗಿ ದಾಟಿದ ನಂತರ ಅದರ ನಂತರದಲ್ಲಿ ಅಳವಡಿಸಿದ್ದ ಸೆನ್ಸರ್ ಸೆನ್ಸ್ ಮಾಡಿ ರೈಲ್ವೆ ಗೇಟ್ ತೆಗೆಯುವಂತೆ ಮಾಡುತ್ತದೆ ಇದರಿಂದ ಗೇಟ್ ಮನ್ಗಳ ಅವಶ್ಯಕತೆ ಇರುವುದಿಲ್ಲ ಮತ್ತು ಇದು ಹಗಲು-ರಾತ್ರಿ ಎರಡು ಸಮಯದಲ್ಲಿ ಕಾರ್ಯನಿರ್ವಹಿಸುವುದರಿಂದ ರಾತ್ರಿ ವೇಳೆಯಲ್ಲಿ ಗೆಟ್ ಮನ್ ಗಳು ನಿದ್ದೆಗೆ ಜಾರುವ ಸಂದರ್ಭವಿತ್ತು ಆದರೆ ಇದು ಎಲ್ಲ ಸಮಯದಲ್ಲೂ ಕಾರ್ಯನಿರ್ವಹಿಸುತ್ತದೆ
  ಈ ಮಾದರಿಯನ್ನು ನಾವು ಪಾರ್ಕಿಂಗ್ ಗೇಟ್ಗಳಲ್ಲಿ ಮತ್ತು ಮನೆಯ ಗೇಟುಗಳಿಗೂ ಕೂಡ ಅಳವಡಿಸಬಹುದು
  ಗೇಟ್ ಮನ್ ಗಳು ನಿದ್ದೆಗೆ ಜಾರಿದಾಗ ಮತ್ತು ರಾತ್ರಿ ಸಮಯದಲ್ಲಿ ಸಮಸ್ಯೆಯಾಗುತ್ತಿತ್ತು ಮತ್ತು ಸರಕಾರಕ್ಕೆ ಗೇಟ್ ಮನ್ ಗಳ ಸಂಬಳವೂ ಕೂಡ ಆರ್ಥಿಕ ಹೊಣೆಯಾಗುತ್ತಿತ್ತು"	https://drive.google.com/uc?export=download&id=18m5k4I7YH6sstuME-BMXJmlAykIDeGst	- Shows a physical prototype of an automated railway gate system built on a foam board base. - The model includes a miniature road, a gate barrier, and a toy car, indicating a student-made proof of concept. - The student aims to demonstrate the automatic operation of the gate using sensors and a motor to replace manual gatekeeping. - The image clearly supports the proposed solution by providing a visual representation of the automated mechanism described in the project.
43231	ಕೆರೆಯ ಮಧ್ಯಭಾಗ ಅಥವಾ ನದಿಯ ಮಧ್ಯಭಾಗದಲ್ಲಿರುವ ಕಸವನ್ನು ಸ್ವಚ್ಛಗೊಳಿಸಲು ಮತ್ತು ಅದನ್ನು ಸ್ವಚ್ಛಗೊಳಿಸಲು ಮಾನವನನ್ನು ಬಳಸಿದ್ದಲ್ಲಿ ಅವರ ಪ್ರಾಣ ಹಾನಿಯನ್ನು ತಪ್ಪಿಸಲು	ನಾವು ಒಂದು ಕೆರೆಗೆ ಭೇಟಿ ಕೊಟ್ಟಂತಹ ಸಮಯದಲ್ಲಿ ಆ ಕೆರೆಯು ಮಧ್ಯಭಾಗದಲ್ಲಿ ಬಹಳ ಗಲೀಜು ಆಗಿರುವುದು ಕಂಡು ಬಂತು ಅವಾಗ ನಾವು ಆ ಮಧ್ಯಭಾಗದಲ್ಲಿರುವ ಕಸವನ್ನು ತೆಗೆದುಹಾಕಲು ಈ ಮಾದರಿಯನ್ನು ತಯಾರಿಸಿದೆವು ಈ ಬ್ಲೂಟೂತ್ ಆಧಾರಿತ ಬೋಟ್ Andriod ಫೋನ್‌ನಿಂದ ನಿಯಂತ್ರಿಸಲಾಗುತ್ತದೆ, ಅದು ರೋಬೋಟ್‌ಗೆ ಲಗತ್ತಿಸಲಾದ ಇತರ andriod ಮೊಬೈಲ್ ಫೋನ್‌ಗೆ ಬ್ಲೂಟೂತ್ ಸಂಪರ್ಕವನ್ನು ಮಾಡುತ್ತದೆ. ಬ್ಲೂಟೂತ್ ಸಂಪರ್ಕವು ರೂಪುಗೊಂಡ ತಕ್ಷಣ, ಮೊಬೈಲ್ ಅಪ್ಲಿಕೇಶನ್‌ನಲ್ಲಿ ಯಾವುದೇ ಗುಂಡಿಯನ್ನು ಒತ್ತಿದರೆ, ಒತ್ತಿದ ಬಟನ್‌ಗೆ ಸಂಬಂಧಿಸಿದ ಕೋಡ್ ಅನ್ನು ಬ್ಲೂಟೂತ್ ಮಾಡ್ಯೂಲ್‌ನ ಇನ್ನೊಂದು ತುದಿಯಲ್ಲಿ ಸ್ವೀಕರಿಸಲಾಗುತ್ತದೆ. ರೋಬೋಟ್‌ನಲ್ಲಿ ಜೋಡಿಸಲಾದ ಬ್ಲೂಟೂತ್ ಸಹಾಯದಿಂದ ರೋಬೋಟ್ ಈ ಕೋಡ್ ಅನ್ನು ಗ್ರಹಿಸುತ್ತದೆ. ಸ್ವೀಕರಿಸಿದ ಕೋಡ್ ಅನ್ನು ಬ್ಲೂಟೂತ್ ಮಾಡ್ಯೂಲ್ HC-05 ಸಹಾಯದಿಂದ ಮೈಕ್ರೋಕಂಟ್ರೋಲರ್ ಮೂಲಕ ಸಂಸ್ಕರಿಸಲಾಗುತ್ತದೆ. ಕೋಡ್ ಸಂಖ್ಯೆಯನ್ನು ಮೈಕ್ರೊಕಂಟ್ರೋಲರ್ಗೆ ಕಳುಹಿಸಲಾಗುತ್ತದೆ. ಮೈಕ್ರೊಕಂಟ್ರೋಲರ್ ಯಾವುದೇ ಇನ್‌ಪುಟ್‌ಗೆ ನಿರ್ಧಾರ ತೆಗೆದುಕೊಳ್ಳಲು ಪ್ರೋಗ್ರಾಮ್ ಮಾಡಲ್ಪಟ್ಟಿದೆ ಮತ್ತು ಮೋಟಾರ್ ಡ್ರೈವರ್‌ಗಳಿಗೆ ಅದರ ನಿರ್ಧಾರವನ್ನು ಔಟ್‌ಪುಟ್ ಮಾಡುತ್ತದೆ ಮೋಟಾರ್‌ಗಳನ್ನು ಫಾರ್ವರ್ಡ್ ಅಥವಾ ಬ್ಯಾಕ್‌ವರ್ಡ್ ಚಲನೆ ಅಥವಾ ತಿರುವು ಮತ್ತು ಬಿನ್ ಮೂವ್‌ಮೆಂಟ್‌ಗೆ ಚಾಲನೆ ಮಾಡುತ್ತದೆ.	https://drive.google.com/uc?export=download&id=1-pndoh9E_V5fBkLHKOc4CGjJTdLm-g4K	• The image displays a student-made prototype of a remote-controlled boat designed for waste collection. • It appears to be a handcrafted POC using cardboard, plastic components, and a paddle-wheel mechanism. • The student is demonstrating the physical structure of the boat, including a central collection area for debris. • The prototype visually supports the proposed solution by showing a functional model capable of navigating water to collect waste, aligning with the goal of preventing human risk.
45689	ಹಗಲು ಹೊತ್ತು ಸದಾ ದೀಪಗಳು ಉರಿಯುವುದರಿಂದ ವಿದ್ಯುತ್ ನಷ್ಟವಾಗುತ್ತಿತ್ತು	ಈ ಮಾದರಿಯನ್ನು ಸಿದ್ದಗೊಳಿಸಲು ಬಳಸಿದ ಪ್ರಮುಖ ಉಪಕರಣಗಳು ಎಂದರೆIC LM555 ಬೆಳಕಿನ ಕಿರಣಗಳು lDR ಮೇಲೆ ಬಿದ್ದಾಗ ಅಡೆತಡೆ ಉಂಟಾಗಿ lDR ನ ವಿದ್ಯುತ್ ರೋಧ ಹೆಚ್ಚಾಗುತ್ತದೆ ಇದರಿಂದ ವೋಲ್ಟೇಜ್ ಆಗಿ ದೀಪಗಳು ಆರುತ್ತವೆ ನಂತರ ಕತ್ತಲೆಯಾದಾಗ LDR ಇ ಮೇಲೆ ಬೆಳಕು ಬಿಡುವುದು ನೀಡುತ್ತದೆ ಆಗ ಸರ್ಕ್ಯೂಟ್ ಪೂರ್ಣಗೊಳ್ಳುತ್ತದೆ ಮತ್ತು ವೋಲ್ಟೇಜಾಗಿ ಹೆಚ್ಚಾಗಿ ಎಲ್ಲಾ ದೀಪಗಳು ಹತ್ತುತ್ತವೆ ಅಂದರೆ ಬೆಳಕಿದ್ದಾಗ ದೀಪಗಳು ಕತ್ತಲೆಯಾದಾಗ ತನ್ನಿಂದ ತಾನೇ ದೀಪಗಳು ಉರಿಯಲಾರಂಭಿಸುತ್ತವೆ ಇದರಿಂದ ಬೆಳಕಿನ ಅಪವೇಯ ತಪ್ಪುತ್ತದೆ	https://drive.google.com/uc?export=download&id=1CCyYwAXAShDEGQD08Z8Lwy2E-JHsdFoW	• The image shows a student-made diorama prototype featuring a street model with houses and a street light. • It appears to be a student-made POC using basic materials like cardboard and electronic components. • The students are demonstrating an automatic street lighting system that uses an LDR sensor to trigger lights based on ambient light levels. • The image effectively supports the stated solution by providing a visual representation of how the light-sensing circuit is integrated into the model to prevent energy wastage.
61924	ನೀರನ್ನು ನೇರವಾಗಿ ಭೂಮಿಯಲ್ಲಿ ನೀರಾವರಿ ಮಾಡುವುದರಿಂದ, ಮಣ್ಣಿನ ತೇವಾಂಶದಲ್ಲಿನ ವ್ಯತ್ಯಾಸದಿಂದ ಸಸ್ಯಗಳು ಹೆಚ್ಚಿನ ಒತ್ತಡಕ್ಕೆ ಒಳಗಾಗುತ್ತವೆ, ಆದ್ದರಿಂದ ಸಸ್ಯದ ನೋಟವು ಕಡಿಮೆಯಾಗುತ್ತದೆ. ಸಿಸ್ಟಮ್ನ ಸ್ವಯಂಚಾಲಿತ ನಿಯಂತ್ರಣದ ಅನುಪಸ್ಥಿತಿಯು ಅನುಚಿತ ನೀರಿನ ನಿಯಂತ್ರಣ ವ್ಯವಸ್ಥೆಗೆ ಕಾರಣವಾಗುತ್ತದೆ.	"ಕ್ಯೂಸ್ಮಾರ್ಟ್ ನೀರಾವರಿ...
 
 ಸ್ಮಾರ್ಟ್ ನೀರಾವರಿ ಹಲವಾರು ಸಮಸ್ಯೆಗಳನ್ನು ಪರಿಹರಿಸಲು ಸಹಾಯ ಮಾಡುತ್ತದೆ, ಅವುಗಳೆಂದರೆ:
 
 ನೀರಿನ ತ್ಯಾಜ್ಯ
 
 ಸ್ಮಾರ್ಟ್ ನೀರಾವರಿ ವ್ಯವಸ್ಥೆಗಳು ಸಸ್ಯಗಳಿಗೆ ಅಗತ್ಯವಿರುವಾಗ ಸರಿಯಾದ ಪ್ರಮಾಣದ ನೀರನ್ನು ಒದಗಿಸುವ ಮೂಲಕ ನೀರಿನ ವ್ಯರ್ಥವನ್ನು ಕಡಿಮೆ ಮಾಡಬಹುದು. ಸಾಂಪ್ರದಾಯಿಕ ನೀರಿನ ವಿಧಾನಗಳು ಅತಿಯಾದ ನೀರುಹಾಕುವುದು, ಆವಿಯಾಗುವಿಕೆ ಮತ್ತು ಅಸಮರ್ಥತೆಗಳಿಂದ 50% ನಷ್ಟು ನೀರನ್ನು ವ್ಯರ್ಥ ಮಾಡಬಹುದು.
 
 ಬೆಳೆ ಇಳುವರಿ
 
 ಸ್ಮಾರ್ಟ್ ನೀರಾವರಿ ವ್ಯವಸ್ಥೆಗಳು ಸಸ್ಯಗಳಿಗೆ ಸೂಕ್ತವಾದ ನೀರನ್ನು ಒದಗಿಸುವ ಮೂಲಕ ಬೆಳೆ ಇಳುವರಿ ಮತ್ತು ಗುಣಮಟ್ಟವನ್ನು ಸುಧಾರಿಸಬಹುದು.
 
 ಪರಿಸರ ರಕ್ಷಣೆ
 
 ಸ್ಮಾರ್ಟ್ ನೀರಾವರಿ ಪರಿಸರ ವ್ಯವಸ್ಥೆಗಳನ್ನು ರಕ್ಷಿಸಲು ಮತ್ತು ನೀರನ್ನು ಕಾಪಾಡಿಕೊಳ್ಳಲು ಸಹಾಯ ಮಾಡುತ್ತದೆ"	https://drive.google.com/uc?export=download&id=1rKIgULQTWzdz6jlAgX5Ag0zAxAeGDanp	• The image shows a student-made prototype of a smart irrigation system featuring an Arduino board, a relay module, a buzzer, and a plant pot. • It appears to be a student-made proof-of-concept (POC) using basic electronic components. • The student is demonstrating the integration of sensors and controllers to automate water delivery to a plant. • The image directly supports the stated solution by showing the physical implementation of an automated watering mechanism intended to optimize water usage and plant health.
