ts,worker,kind,status,latency_s,detail
2026-08-03T06:00:57.254192+00:00,99,stt,rate_limited,4.582,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:00:57.455909+00:00,112,stt,ok,6.139,
2026-08-03T06:00:57.459837+00:00,6,tts,ok,23.201,
2026-08-03T06:00:57.630606+00:00,50,stt,ok,10.096,
2026-08-03T06:00:57.704402+00:00,85,tts,ok,22.374,
2026-08-03T06:00:58.170133+00:00,95,stt,ok,8.471,
2026-08-03T06:00:58.406368+00:00,75,stt,rate_limited,4.234,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:00:58.639652+00:00,52,stt,rate_limited,4.322,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:00:58.926919+00:00,22,stt,rate_limited,5.307,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:00:59.084076+00:00,120,stt,ok,7.457,
2026-08-03T06:00:59.214100+00:00,65,stt,ok,6.383,
2026-08-03T06:00:59.586333+00:00,24,tts,ok,27.505,
2026-08-03T06:00:59.895699+00:00,84,tts,ok,18.071,
2026-08-03T06:00:59.963597+00:00,31,tts,ok,46.199,
2026-08-03T06:01:00.038769+00:00,101,tts,ok,32.477,
2026-08-03T06:01:00.156703+00:00,8,tts,ok,46.282,
2026-08-03T06:01:00.296886+00:00,102,tts,ok,28.318,
2026-08-03T06:01:00.790327+00:00,59,stt,rate_limited,5.073,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:00.949190+00:00,2,stt,rate_limited,5.41,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:01.051803+00:00,72,stt,ok,8.315,
2026-08-03T06:01:01.115340+00:00,124,stt,rate_limited,6.673,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:01.115719+00:00,87,stt,ok,6.416,
2026-08-03T06:01:01.563580+00:00,118,stt,ok,7.3,
2026-08-03T06:01:01.597021+00:00,105,tts,ok,23.533,
2026-08-03T06:01:01.854923+00:00,77,tts,ok,47.299,
2026-08-03T06:01:02.076033+00:00,29,tts,ok,16.813,
2026-08-03T06:01:02.163537+00:00,75,stt,rate_limited,3.757,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:02.852156+00:00,6,stt,rate_limited,5.392,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:02.958277+00:00,94,stt,rate_limited,6.505,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:02.978642+00:00,53,stt,ok,8.436,
2026-08-03T06:01:03.056995+00:00,90,tts,ok,15.197,
2026-08-03T06:01:03.542159+00:00,120,stt,rate_limited,4.458,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:03.997833+00:00,104,tts,ok,14.92,
2026-08-03T06:01:04.063813+00:00,52,stt,rate_limited,5.424,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:04.115442+00:00,60,tts,ok,19.679,
2026-08-03T06:01:04.287769+00:00,117,tts,ok,14.716,
2026-08-03T06:01:04.358412+00:00,37,tts,ok,26.241,
2026-08-03T06:01:04.467437+00:00,72,stt,rate_limited,3.416,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:04.643500+00:00,31,stt,rate_limited,4.68,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:04.726873+00:00,108,stt,rate_limited,8.666,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:04.925718+00:00,99,stt,rate_limited,7.671,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:04.953689+00:00,67,tts,ok,57.762,
2026-08-03T06:01:05.110831+00:00,21,stt,rate_limited,8.064,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:05.237502+00:00,59,stt,rate_limited,4.447,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:05.291529+00:00,71,tts,ok,43.104,
2026-08-03T06:01:05.466167+00:00,84,stt,rate_limited,5.57,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:05.648871+00:00,48,tts,ok,17.392,
2026-08-03T06:01:05.720517+00:00,9,tts,ok,14.47,
2026-08-03T06:01:05.752530+00:00,40,tts,ok,22.063,
2026-08-03T06:01:05.803502+00:00,22,stt,rate_limited,6.877,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:06.062443+00:00,13,tts,ok,18.477,
2026-08-03T06:01:06.190188+00:00,95,stt,rate_limited,8.02,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:06.310011+00:00,23,tts,ok,24.974,
2026-08-03T06:01:06.420636+00:00,42,tts,ok,45.494,
2026-08-03T06:01:06.486081+00:00,3,tts,ok,18.193,
2026-08-03T06:01:06.713423+00:00,6,stt,rate_limited,3.861,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:07.017114+00:00,123,tts,ok,38.276,
2026-08-03T06:01:07.149738+00:00,76,tts,ok,27.531,
2026-08-03T06:01:07.193947+00:00,81,tts,ok,20.565,
2026-08-03T06:01:07.246182+00:00,104,stt,rate_limited,3.248,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:07.293896+00:00,54,tts,ok,46.029,
2026-08-03T06:01:07.297736+00:00,120,stt,rate_limited,3.755,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:07.350112+00:00,122,tts,ok,24.679,
2026-08-03T06:01:07.355589+00:00,32,tts,ok,40.227,
2026-08-03T06:01:07.435939+00:00,109,tts,ok,37.819,
2026-08-03T06:01:07.473735+00:00,121,tts,ok,23.586,
2026-08-03T06:01:07.490409+00:00,52,stt,rate_limited,3.427,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:07.553089+00:00,74,tts,ok,37.961,
2026-08-03T06:01:07.599505+00:00,106,tts,ok,32.64,
2026-08-03T06:01:07.716798+00:00,39,stt,rate_limited,11.937,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:07.758303+00:00,69,tts,ok,26.017,
2026-08-03T06:01:07.818380+00:00,60,stt,rate_limited,3.703,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:07.823181+00:00,16,tts,ok,17.117,
2026-08-03T06:01:07.984756+00:00,75,stt,rate_limited,5.821,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:08.206851+00:00,103,tts,ok,54.663,
2026-08-03T06:01:08.266933+00:00,110,tts,ok,32.486,
2026-08-03T06:01:08.374084+00:00,41,tts,ok,40.311,
2026-08-03T06:01:08.425861+00:00,101,stt,ok,8.387,
2026-08-03T06:01:08.475652+00:00,73,tts,ok,61.139,
2026-08-03T06:01:08.524199+00:00,126,tts,ok,26.16,
2026-08-03T06:01:08.531024+00:00,78,tts,ok,21.266,
2026-08-03T06:01:08.579967+00:00,117,stt,rate_limited,4.292,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:08.627082+00:00,21,stt,rate_limited,3.516,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:08.778616+00:00,56,tts,ok,24.898,
2026-08-03T06:01:08.868900+00:00,14,tts,ok,23.362,
2026-08-03T06:01:08.972490+00:00,64,tts,ok,31.61,
2026-08-03T06:01:09.034084+00:00,22,stt,rate_limited,3.231,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:09.063524+00:00,33,tts,ok,26.731,
2026-08-03T06:01:09.139101+00:00,29,stt,rate_limited,7.063,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:09.289277+00:00,107,tts,ok,32.424,
2026-08-03T06:01:09.414713+00:00,127,tts,ok,32.081,
2026-08-03T06:01:09.476092+00:00,67,stt,rate_limited,4.522,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:09.526969+00:00,57,tts,ok,21.943,
2026-08-03T06:01:09.528950+00:00,53,stt,rate_limited,6.55,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:09.537210+00:00,58,tts,ok,17.989,
2026-08-03T06:01:09.587107+00:00,18,tts,ok,49.821,
2026-08-03T06:01:09.591953+00:00,36,tts,ok,16.496,
2026-08-03T06:01:09.592834+00:00,48,stt,rate_limited,3.944,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:09.636366+00:00,37,stt,rate_limited,5.278,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:09.684978+00:00,23,stt,rate_limited,3.375,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:09.691485+00:00,79,tts,ok,15.316,
2026-08-03T06:01:09.727228+00:00,11,tts,ok,17.294,
2026-08-03T06:01:09.781082+00:00,116,tts,ok,28.862,
2026-08-03T06:01:09.915132+00:00,70,tts,ok,53.873,
2026-08-03T06:01:09.927962+00:00,35,tts,ok,29.325,
2026-08-03T06:01:10.129434+00:00,26,tts,ok,34.656,
2026-08-03T06:01:10.155484+00:00,31,stt,rate_limited,5.512,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:10.197337+00:00,0,tts,ok,48.242,
2026-08-03T06:01:10.411883+00:00,38,tts,ok,30.808,
2026-08-03T06:01:10.477298+00:00,40,stt,rate_limited,4.725,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:10.546460+00:00,123,stt,rate_limited,3.529,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:11.030432+00:00,120,stt,rate_limited,3.733,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:11.093928+00:00,105,stt,ok,9.497,
2026-08-03T06:01:11.147138+00:00,49,tts,ok,22.705,
2026-08-03T06:01:11.206768+00:00,19,tts,ok,18.31,
2026-08-03T06:01:11.219874+00:00,52,stt,rate_limited,3.729,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:11.265480+00:00,81,stt,rate_limited,4.071,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:11.285825+00:00,15,tts,ok,65.3,
2026-08-03T06:01:11.874240+00:00,32,stt,rate_limited,4.519,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:11.966089+00:00,74,stt,rate_limited,4.413,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:12.035585+00:00,117,stt,rate_limited,3.456,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:12.150360+00:00,101,stt,rate_limited,3.724,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:12.295847+00:00,113,tts,ok,38.6,
2026-08-03T06:01:12.306585+00:00,73,stt,rate_limited,3.831,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:12.357203+00:00,127,stt,rate_limited,2.942,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:12.373238+00:00,69,stt,rate_limited,4.615,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:12.424041+00:00,104,stt,rate_limited,5.178,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:12.455006+00:00,80,tts,ok,19.269,
2026-08-03T06:01:12.459485+00:00,61,tts,ok,29.637,
2026-08-03T06:01:12.620439+00:00,41,stt,rate_limited,4.246,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:12.729950+00:00,75,stt,rate_limited,4.745,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:12.820047+00:00,44,tts,ok,18.886,
2026-08-03T06:01:12.908792+00:00,46,tts,ok,22.787,
2026-08-03T06:01:12.932354+00:00,62,tts,ok,20.597,
2026-08-03T06:01:12.980632+00:00,37,stt,rate_limited,3.344,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:12.985630+00:00,85,tts,ok,15.281,
2026-08-03T06:01:12.994446+00:00,100,tts,ok,18.682,
2026-08-03T06:01:13.001047+00:00,83,tts,ok,16.848,
2026-08-03T06:01:13.052320+00:00,5,tts,ok,15.857,
2026-08-03T06:01:13.183940+00:00,4,tts,ok,19.324,
2026-08-03T06:01:13.269157+00:00,58,stt,rate_limited,3.732,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:13.339650+00:00,10,tts,ok,34.873,
2026-08-03T06:01:13.550989+00:00,65,tts,ok,14.337,
2026-08-03T06:01:13.554572+00:00,11,stt,rate_limited,3.827,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:13.638854+00:00,64,stt,rate_limited,4.666,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:13.690606+00:00,89,tts,ok,35.103,
2026-08-03T06:01:13.693868+00:00,28,tts,ok,34.301,
2026-08-03T06:01:13.802036+00:00,43,tts,ok,25.94,
2026-08-03T06:01:13.927527+00:00,97,tts,ok,42.507,
2026-08-03T06:01:14.236212+00:00,102,tts,ok,13.939,
2026-08-03T06:01:14.616824+00:00,7,tts,ok,30.896,
2026-08-03T06:01:14.678503+00:00,27,tts,ok,35.954,
2026-08-03T06:01:14.688180+00:00,78,stt,ok,6.157,
2026-08-03T06:01:14.770763+00:00,88,tts,ok,21.647,
2026-08-03T06:01:14.833291+00:00,120,stt,rate_limited,3.802,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:15.012567+00:00,45,tts,ok,53.743,
2026-08-03T06:01:15.023512+00:00,20,tts,ok,32.772,
2026-08-03T06:01:15.291572+00:00,32,stt,rate_limited,3.417,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:15.528605+00:00,30,tts,ok,20.236,
2026-08-03T06:01:15.543154+00:00,73,stt,rate_limited,3.237,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:15.592675+00:00,17,tts,ok,36.25,
2026-08-03T06:01:15.684518+00:00,125,tts,ok,36.843,
2026-08-03T06:01:15.743792+00:00,52,stt,rate_limited,4.524,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:15.791177+00:00,67,stt,rate_limited,6.315,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:15.836533+00:00,105,stt,rate_limited,4.743,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:15.837474+00:00,49,stt,rate_limited,4.69,[VERTEX] Rate limit / quota exceeded (code: 429 RESOURCE_EXHAUSTED): Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.. You have hit Vertex AI's per-minute or per-day quota for this model. Wait at least
2026-08-03T06:01:15.850111+00:00,124,tts,ok,14.735,
2026-08-03T06:01:16.138310+00:00,119,tts,ok,19.475,
2026-08-03T06:01:16.339825+00:00,111,tts,ok,35.045,
2026-08-03T06:01:16.490883+00:00,118,tts,ok,14.927,
